Country,Gender,Demographics_Question,Demographics_Response,Question,Value
Pakistan,M,Employment,Employed for cash,... for at least one specific reason,37.8
Pakistan,M,Employment,Employed for kind,... for at least one specific reason,41.6
Pakistan,M,Employment,Unemployed,... for at least one specific reason,22.0
Pakistan,M,Employment,Employed for cash,... if she argues with him,20.3
Pakistan,M,Employment,Employed for kind,... if she argues with him,34.2
Pakistan,M,Employment,Unemployed,... if she argues with him,11.0
Pakistan,M,Employment,Employed for cash,... if she burns the food,4.2
Pakistan,M,Employment,Employed for kind,... if she burns the food,2.4
Pakistan,M,Employment,Unemployed,... if she burns the food,0.1
Pakistan,M,Employment,Employed for cash,... if she goes out without telling him,27.9
Pakistan,M,Employment,Employed for kind,... if she goes out without telling him,31.3
Pakistan,M,Employment,Unemployed,... if she goes out without telling him,15.2
Pakistan,M,Employment,Employed for cash,... if she neglects the children,18.8
Pakistan,M,Employment,Employed for kind,... if she neglects the children,22.7
Pakistan,M,Employment,Unemployed,... if she neglects the children,15.6
Pakistan,M,Employment,Employed for cash,... if she refuses to have sex with him,9.5
Pakistan,M,Employment,Employed for kind,... if she refuses to have sex with him,15.2
Pakistan,M,Employment,Unemployed,... if she refuses to have sex with him,4.0
Pakistan,M,Marital status,Married or living together,... for at least one specific reason,37.4
Pakistan,M,Marital status,Never married,... for at least one specific reason,14.9
Pakistan,M,Marital status,"Widowed, divorced, separated",... for at least one specific reason,42.1
Pakistan,M,Marital status,Married or living together,... if she argues with him,20.0
Pakistan,M,Marital status,Never married,... if she argues with him,14.9
Pakistan,M,Marital status,"Widowed, divorced, separated",... if she argues with him,35.7
Pakistan,M,Marital status,Married or living together,... if she burns the food,4.0
Pakistan,M,Marital status,Never married,... if she burns the food,14.9
Pakistan,M,Marital status,"Widowed, divorced, separated",... if she burns the food,9.1
Pakistan,M,Marital status,Married or living together,... if she goes out without telling him,27.5
Pakistan,M,Marital status,Never married,... if she goes out without telling him,14.9
Pakistan,M,Marital status,"Widowed, divorced, separated",... if she goes out without telling him,35.2
Pakistan,M,Marital status,Married or living together,... if she neglects the children,18.5
Pakistan,M,Marital status,Never married,... if she neglects the children,14.9
Pakistan,M,Marital status,"Widowed, divorced, separated",... if she neglects the children,33.1
Pakistan,M,Marital status,Married or living together,... if she refuses to have sex with him,9.4
Pakistan,M,Marital status,Never married,... if she refuses to have sex with him,14.9
Pakistan,M,Marital status,"Widowed, divorced, separated",... if she refuses to have sex with him,11.3
Pakistan,M,Residence,Rural,... for at least one specific reason,46.2
Pakistan,M,Residence,Urban,... for at least one specific reason,24.5
Pakistan,M,Residence,Rural,... if she argues with him,25.5
Pakistan,M,Residence,Urban,... if she argues with him,12.6
Pakistan,M,Residence,Rural,... if she burns the food,5.2
Pakistan,M,Residence,Urban,... if she burns the food,2.5
Pakistan,M,Residence,Rural,... if she goes out without telling him,35.5
Pakistan,M,Residence,Urban,... if she goes out without telling him,16.1
Pakistan,M,Residence,Rural,... if she neglects the children,22.8
Pakistan,M,Residence,Urban,... if she neglects the children,12.8
Pakistan,M,Residence,Rural,... if she refuses to have sex with him,13.2
Pakistan,M,Residence,Urban,... if she refuses to have sex with him,3.8
Peru,F,Age,15-24,... for at least one specific reason,4.0
Peru,F,Age,25-34,... for at least one specific reason,2.7
Peru,F,Age,35-49,... for at least one specific reason,3.7
Peru,F,Age,15-24,... if she argues with him,0.9
Peru,F,Age,25-34,... if she argues with him,0.7
Peru,F,Age,35-49,... if she argues with him,0.9
Peru,F,Age,15-24,... if she burns the food,1.2
Peru,F,Age,25-34,... if she burns the food,0.8
Peru,F,Age,35-49,... if she burns the food,1.1
Peru,F,Age,15-24,... if she goes out without telling him,1.1
Peru,F,Age,25-34,... if she goes out without telling him,0.9
Peru,F,Age,35-49,... if she goes out without telling him,1.3
Peru,F,Age,15-24,... if she neglects the children,2.6
Peru,F,Age,25-34,... if she neglects the children,1.7
Peru,F,Age,35-49,... if she neglects the children,2.4
Peru,F,Age,15-24,... if she refuses to have sex with him,0.6
Peru,F,Age,25-34,... if she refuses to have sex with him,0.4
Peru,F,Age,35-49,... if she refuses to have sex with him,0.8
Peru,F,Education,Higher,... for at least one specific reason,1.8
Peru,F,Education,No education,... for at least one specific reason,6.8
Peru,F,Education,Primary,... for at least one specific reason,6.1
Peru,F,Education,Secondary,... for at least one specific reason,3.1
Peru,F,Education,Higher,... if she argues with him,0.4
Peru,F,Education,No education,... if she argues with him,2.1
Peru,F,Education,Primary,... if she argues with him,1.7
Peru,F,Education,Secondary,... if she argues with him,0.6
Peru,F,Education,Higher,... if she burns the food,0.9
Peru,F,Education,No education,... if she burns the food,1.9
Peru,F,Education,Primary,... if she burns the food,1.6
Peru,F,Education,Secondary,... if she burns the food,0.9
Peru,F,Education,Higher,... if she goes out without telling him,0.6
Peru,F,Education,No education,... if she goes out without telling him,2.3
Peru,F,Education,Primary,... if she goes out without telling him,2.0
Peru,F,Education,Secondary,... if she goes out without telling him,1.0
Peru,F,Education,Higher,... if she neglects the children,0.9
Peru,F,Education,No education,... if she neglects the children,4.1
Peru,F,Education,Primary,... if she neglects the children,4.2
Peru,F,Education,Secondary,... if she neglects the children,2.0
Peru,F,Education,Higher,... if she refuses to have sex with him,0.4
Peru,F,Education,No education,... if she refuses to have sex with him,1.6
Peru,F,Education,Primary,... if she refuses to have sex with him,1.0
Peru,F,Education,Secondary,... if she refuses to have sex with him,0.5
Peru,F,Employment,Employed for cash,... for at least one specific reason,3.2
Peru,F,Employment,Employed for kind,... for at least one specific reason,6.9
Peru,F,Employment,Unemployed,... for at least one specific reason,2.8
Peru,F,Employment,Employed for cash,... if she argues with him,0.7
Peru,F,Employment,Employed for kind,... if she argues with him,2.1
Peru,F,Employment,Unemployed,... if she argues with him,0.6
Peru,F,Employment,Employed for cash,... if she burns the food,0.9
Peru,F,Employment,Employed for kind,... if she burns the food,2.2
Peru,F,Employment,Unemployed,... if she burns the food,0.9
Peru,F,Employment,Employed for cash,... if she goes out without telling him,1.0
Peru,F,Employment,Employed for kind,... if she goes out without telling him,2.1
Peru,F,Employment,Unemployed,... if she goes out without telling him,0.9
Peru,F,Employment,Employed for cash,... if she neglects the children,2.1
Peru,F,Employment,Employed for kind,... if she neglects the children,4.4
Peru,F,Employment,Unemployed,... if she neglects the children,1.7
Peru,F,Employment,Employed for cash,... if she refuses to have sex with him,0.6
Peru,F,Employment,Employed for kind,... if she refuses to have sex with him,1.1
Peru,F,Employment,Unemployed,... if she refuses to have sex with him,0.6
Peru,F,Marital status,Married or living together,... for at least one specific reason,3.5
Peru,F,Marital status,Never married,... for at least one specific reason,3.4
Peru,F,Marital status,"Widowed, divorced, separated",... for at least one specific reason,3.8
Peru,F,Marital status,Married or living together,... if she argues with him,0.8
Peru,F,Marital status,Never married,... if she argues with him,0.9
Peru,F,Marital status,"Widowed, divorced, separated",... if she argues with him,0.9
Peru,F,Marital status,Married or living together,... if she burns the food,0.9
Peru,F,Marital status,Never married,... if she burns the food,1.3
Peru,F,Marital status,"Widowed, divorced, separated",... if she burns the food,1.4
Peru,F,Marital status,Married or living together,... if she goes out without telling him,1.2
Peru,F,Marital status,Never married,... if she goes out without telling him,1.0
Peru,F,Marital status,"Widowed, divorced, separated",... if she goes out without telling him,1.0
Peru,F,Marital status,Married or living together,... if she neglects the children,2.2
Peru,F,Marital status,Never married,... if she neglects the children,2.3
Peru,F,Marital status,"Widowed, divorced, separated",... if she neglects the children,2.3
Peru,F,Marital status,Married or living together,... if she refuses to have sex with him,0.7
Peru,F,Marital status,Never married,... if she refuses to have sex with him,0.6
Peru,F,Marital status,"Widowed, divorced, separated",... if she refuses to have sex with him,0.4
Peru,F,Residence,Rural,... for at least one specific reason,6.2
Peru,F,Residence,Urban,... for at least one specific reason,2.6
Peru,F,Residence,Rural,... if she argues with him,1.7
Peru,F,Residence,Urban,... if she argues with him,0.5
Peru,F,Residence,Rural,... if she burns the food,1.7
Peru,F,Residence,Urban,... if she burns the food,0.9
Peru,F,Residence,Rural,... if she goes out without telling him,2.1
Peru,F,Residence,Urban,... if she goes out without telling him,0.8
Peru,F,Residence,Rural,... if she neglects the children,3.9
Peru,F,Residence,Urban,... if she neglects the children,1.7
Peru,F,Residence,Rural,... if she refuses to have sex with him,1.0
Peru,F,Residence,Urban,... if she refuses to have sex with him,0.5
Peru,M,Age,15-24,... for at least one specific reason,14.9
Peru,M,Age,25-34,... for at least one specific reason,14.9
Peru,M,Age,35-49,... for at least one specific reason,14.9
Peru,M,Age,15-24,... if she argues with him,14.9
Peru,M,Age,25-34,... if she argues with him,14.9
Peru,M,Age,35-49,... if she argues with him,14.9
Peru,M,Age,15-24,... if she burns the food,14.9
Peru,M,Age,25-34,... if she burns the food,14.9
Peru,M,Age,35-49,... if she burns the food,14.9
Peru,M,Age,15-24,... if she goes out without telling him,14.9
Peru,M,Age,25-34,... if she goes out without telling him,14.9
Peru,M,Age,35-49,... if she goes out without telling him,14.9
Peru,M,Age,15-24,... if she neglects the children,14.9
Peru,M,Age,25-34,... if she neglects the children,14.9
Peru,M,Age,35-49,... if she neglects the children,14.9
Peru,M,Age,15-24,... if she refuses to have sex with him,14.9
Peru,M,Age,25-34,... if she refuses to have sex with him,14.9
Peru,M,Age,35-49,... if she refuses to have sex with him,14.9
Peru,M,Education,Higher,... for at least one specific reason,14.9
Peru,M,Education,No education,... for at least one specific reason,14.9
Peru,M,Education,Primary,... for at least one specific reason,14.9
Peru,M,Education,Secondary,... for at least one specific reason,14.9
Peru,M,Education,Higher,... if she argues with him,14.9
Peru,M,Education,No education,... if she argues with him,14.9
Peru,M,Education,Primary,... if she argues with him,14.9
Peru,M,Education,Secondary,... if she argues with him,14.9
Peru,M,Education,Higher,... if she burns the food,14.9
Peru,M,Education,No education,... if she burns the food,14.9
Peru,M,Education,Primary,... if she burns the food,14.9
Peru,M,Education,Secondary,... if she burns the food,14.9
Peru,M,Education,Higher,... if she goes out without telling him,14.9
Peru,M,Education,No education,... if she goes out without telling him,14.9
Peru,M,Education,Primary,... if she goes out without telling him,14.9
Peru,M,Education,Secondary,... if she goes out without telling him,14.9
Peru,M,Education,Higher,... if she neglects the children,14.9
Peru,M,Education,No education,... if she neglects the children,14.9
Peru,M,Education,Primary,... if she neglects the children,14.9
Peru,M,Education,Secondary,... if she neglects the children,14.9
Peru,M,Education,Higher,... if she refuses to have sex with him,14.9
Peru,M,Education,No education,... if she refuses to have sex with him,14.9
Peru,M,Education,Primary,... if she refuses to have sex with him,14.9
Peru,M,Education,Secondary,... if she refuses to have sex with him,14.9
Peru,M,Employment,Employed for cash,... for at least one specific reason,14.9
Peru,M,Employment,Employed for kind,... for at least one specific reason,14.9
Peru,M,Employment,Unemployed,... for at least one specific reason,14.9
Peru,M,Employment,Employed for cash,... if she argues with him,14.9
Peru,M,Employment,Employed for kind,... if she argues with him,14.9
Peru,M,Employment,Unemployed,... if she argues with him,14.9
Peru,M,Employment,Employed for cash,... if she burns the food,14.9
Peru,M,Employment,Employed for kind,... if she burns the food,14.9
Peru,M,Employment,Unemployed,... if she burns the food,14.9
Peru,M,Employment,Employed for cash,... if she goes out without telling him,14.9
Peru,M,Employment,Employed for kind,... if she goes out without telling him,14.9
Peru,M,Employment,Unemployed,... if she goes out without telling him,14.9
Peru,M,Employment,Employed for cash,... if she neglects the children,14.9
Peru,M,Employment,Employed for kind,... if she neglects the children,14.9
Peru,M,Employment,Unemployed,... if she neglects the children,14.9
Peru,M,Employment,Employed for cash,... if she refuses to have sex with him,14.9
Peru,M,Employment,Employed for kind,... if she refuses to have sex with him,14.9
Peru,M,Employment,Unemployed,... if she refuses to have sex with him,14.9
Peru,M,Marital status,Married or living together,... for at least one specific reason,14.9
Peru,M,Marital status,Never married,... for at least one specific reason,14.9
Peru,M,Marital status,"Widowed, divorced, separated",... for at least one specific reason,14.9
Peru,M,Marital status,Married or living together,... if she argues with him,14.9
Peru,M,Marital status,Never married,... if she argues with him,14.9
Peru,M,Marital status,"Widowed, divorced, separated",... if she argues with him,14.9
Peru,M,Marital status,Married or living together,... if she burns the food,14.9
Peru,M,Marital status,Never married,... if she burns the food,14.9
Peru,M,Marital status,"Widowed, divorced, separated",... if she burns the food,14.9
Peru,M,Marital status,Married or living together,... if she goes out without telling him,14.9
Peru,M,Marital status,Never married,... if she goes out without telling him,14.9
Peru,M,Marital status,"Widowed, divorced, separated",... if she goes out without telling him,14.9
Peru,M,Marital status,Married or living together,... if she neglects the children,14.9
Peru,M,Marital status,Never married,... if she neglects the children,14.9
Peru,M,Marital status,"Widowed, divorced, separated",... if she neglects the children,14.9
Peru,M,Marital status,Married or living together,... if she refuses to have sex with him,14.9
Peru,M,Marital status,Never married,... if she refuses to have sex with him,14.9
Peru,M,Marital status,"Widowed, divorced, separated",... if she refuses to have sex with him,14.9
Peru,M,Residence,Rural,... for at least one specific reason,14.9
Peru,M,Residence,Urban,... for at least one specific reason,14.9
Peru,M,Residence,Rural,... if she argues with him,14.9
Peru,M,Residence,Urban,... if she argues with him,14.9
Peru,M,Residence,Rural,... if she burns the food,14.9
Peru,M,Residence,Urban,... if she burns the food,14.9
Peru,M,Residence,Rural,... if she goes out without telling him,14.9
Peru,M,Residence,Urban,... if she goes out without telling him,14.9
Peru,M,Residence,Rural,... if she neglects the children,14.9
Peru,M,Residence,Urban,... if she neglects the children,14.9
Peru,M,Residence,Rural,... if she refuses to have sex with him,14.9
Peru,M,Residence,Urban,... if she refuses to have sex with him,14.9
Philippines,F,Age,15-24,... for at least one specific reason,11.6
Philippines,F,Age,25-34,... for at least one specific reason,10.7
Philippines,F,Age,35-49,... for at least one specific reason,10.4
Philippines,F,Age,15-24,... if she argues with him,2.3
Philippines,F,Age,25-34,... if she argues with him,2.0
Philippines,F,Age,35-49,... if she argues with him,2.2
Philippines,F,Age,15-24,... if she burns the food,1.7
Philippines,F,Age,25-34,... if she burns the food,1.0
Philippines,F,Age,35-49,... if she burns the food,1.1
Philippines,F,Age,15-24,... if she goes out without telling him,3.3
Philippines,F,Age,25-34,... if she goes out without telling him,3.4
Philippines,F,Age,35-49,... if she goes out without telling him,3.5
Philippines,F,Age,15-24,... if she neglects the children,9.5
Philippines,F,Age,25-34,... if she neglects the children,8.2
Philippines,F,Age,35-49,... if she neglects the children,7.9
Philippines,F,Age,15-24,... if she refuses to have sex with him,1.6
Philippines,F,Age,25-34,... if she refuses to have sex with him,1.3
Philippines,F,Age,35-49,... if she refuses to have sex with him,1.1
Philippines,F,Education,Higher,... for at least one specific reason,7.5
Philippines,F,Education,No education,... for at least one specific reason,17.5
Philippines,F,Education,Primary,... for at least one specific reason,16.5
Philippines,F,Education,Secondary,... for at least one specific reason,11.8
Philippines,F,Education,Higher,... if she argues with him,1.1
Philippines,F,Education,No education,... if she argues with him,2.7
Philippines,F,Education,Primary,... if she argues with him,3.6
Philippines,F,Education,Secondary,... if she argues with him,2.5
Philippines,F,Education,Higher,... if she burns the food,0.7
Philippines,F,Education,No education,... if she burns the food,1.8
Philippines,F,Education,Primary,... if she burns the food,2.4
Philippines,F,Education,Secondary,... if she burns the food,1.5
Philippines,F,Education,Higher,... if she goes out without telling him,1.3
Philippines,F,Education,No education,... if she goes out without telling him,9.8
Philippines,F,Education,Primary,... if she goes out without telling him,7.9
Philippines,F,Education,Secondary,... if she goes out without telling him,3.6
Philippines,F,Education,Higher,... if she neglects the children,6.3
Philippines,F,Education,No education,... if she neglects the children,14.5
Philippines,F,Education,Primary,... if she neglects the children,12.5
Philippines,F,Education,Secondary,... if she neglects the children,9.1
Philippines,F,Education,Higher,... if she refuses to have sex with him,0.8
Philippines,F,Education,No education,... if she refuses to have sex with him,2.6
Philippines,F,Education,Primary,... if she refuses to have sex with him,1.9
Philippines,F,Education,Secondary,... if she refuses to have sex with him,1.6
Philippines,F,Employment,Employed for cash,... for at least one specific reason,9.4
Philippines,F,Employment,Employed for kind,... for at least one specific reason,15.0
Philippines,F,Employment,Unemployed,... for at least one specific reason,11.4
Philippines,F,Employment,Employed for cash,... if she argues with him,2.0
Philippines,F,Employment,Employed for kind,... if she argues with him,2.9
Philippines,F,Employment,Unemployed,... if she argues with him,2.2
Philippines,F,Employment,Employed for cash,... if she burns the food,1.1
Philippines,F,Employment,Employed for kind,... if she burns the food,1.8
Philippines,F,Employment,Unemployed,... if she burns the food,1.5
Philippines,F,Employment,Employed for cash,... if she goes out without telling him,2.5
Philippines,F,Employment,Employed for kind,... if she goes out without telling him,5.3
Philippines,F,Employment,Unemployed,... if she goes out without telling him,3.8
Philippines,F,Employment,Employed for cash,... if she neglects the children,7.1
Philippines,F,Employment,Employed for kind,... if she neglects the children,11.4
Philippines,F,Employment,Unemployed,... if she neglects the children,9.4
Philippines,F,Employment,Employed for cash,... if she refuses to have sex with him,1.0
Philippines,F,Employment,Employed for kind,... if she refuses to have sex with him,1.6
Philippines,F,Employment,Unemployed,... if she refuses to have sex with him,1.6
Philippines,F,Marital status,Married or living together,... for at least one specific reason,11.0
Philippines,F,Marital status,Never married,... for at least one specific reason,10.5
Philippines,F,Marital status,"Widowed, divorced, separated",... for at least one specific reason,12.7
Philippines,F,Marital status,Married or living together,... if she argues with him,2.1
Philippines,F,Marital status,Never married,... if she argues with him,2.2
Philippines,F,Marital status,"Widowed, divorced, separated",... if she argues with him,3.1
Philippines,F,Marital status,Married or living together,... if she burns the food,1.1
Philippines,F,Marital status,Never married,... if she burns the food,1.7
Philippines,F,Marital status,"Widowed, divorced, separated",... if she burns the food,1.2
Philippines,F,Marital status,Married or living together,... if she goes out without telling him,3.7
Philippines,F,Marital status,Never married,... if she goes out without telling him,2.9
Philippines,F,Marital status,"Widowed, divorced, separated",... if she goes out without telling him,3.0
Philippines,F,Marital status,Married or living together,... if she neglects the children,8.7
Philippines,F,Marital status,Never married,... if she neglects the children,8.4
Philippines,F,Marital status,"Widowed, divorced, separated",... if she neglects the children,9.0
Philippines,F,Marital status,Married or living together,... if she refuses to have sex with him,1.1
Philippines,F,Marital status,Never married,... if she refuses to have sex with him,1.7
Philippines,F,Marital status,"Widowed, divorced, separated",... if she refuses to have sex with him,1.2
Philippines,F,Residence,Rural,... for at least one specific reason,13.2
Philippines,F,Residence,Urban,... for at least one specific reason,8.5
Philippines,F,Residence,Rural,... if she argues with him,2.3
Philippines,F,Residence,Urban,... if she argues with him,2.0
Philippines,F,Residence,Rural,... if she burns the food,1.5
Philippines,F,Residence,Urban,... if she burns the food,1.1
Philippines,F,Residence,Rural,... if she goes out without telling him,4.4
Philippines,F,Residence,Urban,... if she goes out without telling him,2.3
Philippines,F,Residence,Rural,... if she neglects the children,10.6
Philippines,F,Residence,Urban,... if she neglects the children,6.5
Philippines,F,Residence,Rural,... if she refuses to have sex with him,1.6
Philippines,F,Residence,Urban,... if she refuses to have sex with him,1.1
Philippines,M,Age,15-24,... for at least one specific reason,14.9
Philippines,M,Age,25-34,... for at least one specific reason,14.9
Philippines,M,Age,35-49,... for at least one specific reason,14.9
Philippines,M,Age,15-24,... if she argues with him,14.9
Philippines,M,Age,25-34,... if she argues with him,14.9
Philippines,M,Age,35-49,... if she argues with him,14.9
Philippines,M,Age,15-24,... if she burns the food,14.9
Philippines,M,Age,25-34,... if she burns the food,14.9
Philippines,M,Age,35-49,... if she burns the food,14.9
Philippines,M,Age,15-24,... if she goes out without telling him,14.9
Philippines,M,Age,25-34,... if she goes out without telling him,14.9
Philippines,M,Age,35-49,... if she goes out without telling him,14.9
Philippines,M,Age,15-24,... if she neglects the children,14.9
Philippines,M,Age,25-34,... if she neglects the children,14.9
Philippines,M,Age,35-49,... if she neglects the children,14.9
Philippines,M,Age,15-24,... if she refuses to have sex with him,14.9
Philippines,M,Age,25-34,... if she refuses to have sex with him,14.9
Philippines,M,Age,35-49,... if she refuses to have sex with him,14.9
Philippines,M,Education,Higher,... for at least one specific reason,14.9
Philippines,M,Education,No education,... for at least one specific reason,14.9
Philippines,M,Education,Primary,... for at least one specific reason,14.9
Philippines,M,Education,Secondary,... for at least one specific reason,14.9
Philippines,M,Education,Higher,... if she argues with him,14.9
Philippines,M,Education,No education,... if she argues with him,14.9
Philippines,M,Education,Primary,... if she argues with him,14.9
Philippines,M,Education,Secondary,... if she argues with him,14.9
Philippines,M,Education,Higher,... if she burns the food,14.9
Philippines,M,Education,No education,... if she burns the food,14.9
Philippines,M,Education,Primary,... if she burns the food,14.9
Philippines,M,Education,Secondary,... if she burns the food,14.9
Philippines,M,Education,Higher,... if she goes out without telling him,14.9
Philippines,M,Education,No education,... if she goes out without telling him,14.9
Philippines,M,Education,Primary,... if she goes out without telling him,14.9
Philippines,M,Education,Secondary,... if she goes out without telling him,14.9
Philippines,M,Education,Higher,... if she neglects the children,14.9
Philippines,M,Education,No education,... if she neglects the children,14.9
Philippines,M,Education,Primary,... if she neglects the children,14.9
Philippines,M,Education,Secondary,... if she neglects the children,14.9
Philippines,M,Education,Higher,... if she refuses to have sex with him,14.9
Philippines,M,Education,No education,... if she refuses to have sex with him,14.9
Philippines,M,Education,Primary,... if she refuses to have sex with him,14.9
Philippines,M,Education,Secondary,... if she refuses to have sex with him,14.9
Philippines,M,Employment,Employed for cash,... for at least one specific reason,14.9
Philippines,M,Employment,Employed for kind,... for at least one specific reason,14.9
Philippines,M,Employment,Unemployed,... for at least one specific reason,14.9
Philippines,M,Employment,Employed for cash,... if she argues with him,14.9
Philippines,M,Employment,Employed for kind,... if she argues with him,14.9
Philippines,M,Employment,Unemployed,... if she argues with him,14.9
Philippines,M,Employment,Employed for cash,... if she burns the food,14.9
Philippines,M,Employment,Employed for kind,... if she burns the food,14.9
Philippines,M,Employment,Unemployed,... if she burns the food,14.9
Philippines,M,Employment,Employed for cash,... if she goes out without telling him,14.9
Philippines,M,Employment,Employed for kind,... if she goes out without telling him,14.9
Philippines,M,Employment,Unemployed,... if she goes out without telling him,14.9
Philippines,M,Employment,Employed for cash,... if she neglects the children,14.9
Philippines,M,Employment,Employed for kind,... if she neglects the children,14.9
Philippines,M,Employment,Unemployed,... if she neglects the children,14.9
Philippines,M,Employment,Employed for cash,... if she refuses to have sex with him,14.9
Philippines,M,Employment,Employed for kind,... if she refuses to have sex with him,14.9
Philippines,M,Employment,Unemployed,... if she refuses to have sex with him,14.9
Philippines,M,Marital status,Married or living together,... for at least one specific reason,14.9
Philippines,M,Marital status,Never married,... for at least one specific reason,14.9
Philippines,M,Marital status,"Widowed, divorced, separated",... for at least one specific reason,14.9
Philippines,M,Marital status,Married or living together,... if she argues with him,14.9
Philippines,M,Marital status,Never married,... if she argues with him,14.9
Philippines,M,Marital status,"Widowed, divorced, separated",... if she argues with him,14.9
Philippines,M,Marital status,Married or living together,... if she burns the food,14.9
Philippines,M,Marital status,Never married,... if she burns the food,14.9
Philippines,M,Marital status,"Widowed, divorced, separated",... if she burns the food,14.9
Philippines,M,Marital status,Married or living together,... if she goes out without telling him,14.9
Philippines,M,Marital status,Never married,... if she goes out without telling him,14.9
Philippines,M,Marital status,"Widowed, divorced, separated",... if she goes out without telling him,14.9
Philippines,M,Marital status,Married or living together,... if she neglects the children,14.9
Philippines,M,Marital status,Never married,... if she neglects the children,14.9
Philippines,M,Marital status,"Widowed, divorced, separated",... if she neglects the children,14.9
Philippines,M,Marital status,Married or living together,... if she refuses to have sex with him,14.9
Philippines,M,Marital status,Never married,... if she refuses to have sex with him,14.9
Philippines,M,Marital status,"Widowed, divorced, separated",... if she refuses to have sex with him,14.9
Philippines,M,Residence,Rural,... for at least one specific reason,14.9
Philippines,M,Residence,Urban,... for at least one specific reason,14.9
Philippines,M,Residence,Rural,... if she argues with him,14.9
Philippines,M,Residence,Urban,... if she argues with him,14.9
Philippines,M,Residence,Rural,... if she burns the food,14.9
Philippines,M,Residence,Urban,... if she burns the food,14.9
Philippines,M,Residence,Rural,... if she goes out without telling him,14.9
Philippines,M,Residence,Urban,... if she goes out without telling him,14.9
Philippines,M,Residence,Rural,... if she neglects the children,14.9
Philippines,M,Residence,Urban,... if she neglects the children,14.9
Philippines,M,Residence,Rural,... if she refuses to have sex with him,14.9
Philippines,M,Residence,Urban,... if she refuses to have sex with him,14.9
Rwanda,F,Age,15-24,... for at least one specific reason,43.9
Rwanda,F,Age,25-34,... for at least one specific reason,40.0
Rwanda,F,Age,35-49,... for at least one specific reason,39.6
Rwanda,F,Age,15-24,... if she argues with him,21.4
Rwanda,F,Age,25-34,... if she argues with him,19.6
Rwanda,F,Age,35-49,... if she argues with him,20.0
Rwanda,F,Age,15-24,... if she burns the food,9.9
Rwanda,F,Age,25-34,... if she burns the food,8.2
Rwanda,F,Age,35-49,... if she burns the food,8.3
Rwanda,F,Age,15-24,... if she goes out without telling him,24.1
Rwanda,F,Age,25-34,... if she goes out without telling him,21.2
Rwanda,F,Age,35-49,... if she goes out without telling him,21.1
Rwanda,F,Age,15-24,... if she neglects the children,32.1
Rwanda,F,Age,25-34,... if she neglects the children,28.2
Rwanda,F,Age,35-49,... if she neglects the children,27.2
Rwanda,F,Age,15-24,... if she refuses to have sex with him,24.7
Rwanda,F,Age,25-34,... if she refuses to have sex with him,23.8
Rwanda,F,Age,35-49,... if she refuses to have sex with him,24.8
Rwanda,F,Education,Higher,... for at least one specific reason,11.3
Rwanda,F,Education,No education,... for at least one specific reason,46.1
Rwanda,F,Education,Primary,... for at least one specific reason,43.8
Rwanda,F,Education,Secondary,... for at least one specific reason,35.0
Rwanda,F,Education,Higher,... if she argues with him,3.7
Rwanda,F,Education,No education,... if she argues with him,24.9
Rwanda,F,Education,Primary,... if she argues with him,21.8
Rwanda,F,Education,Secondary,... if she argues with him,15.7
Rwanda,F,Education,Higher,... if she burns the food,0.9
Rwanda,F,Education,No education,... if she burns the food,11.0
Rwanda,F,Education,Primary,... if she burns the food,9.7
Rwanda,F,Education,Secondary,... if she burns the food,6.1
Rwanda,F,Education,Higher,... if she goes out without telling him,4.1
Rwanda,F,Education,No education,... if she goes out without telling him,25.0
Rwanda,F,Education,Primary,... if she goes out without telling him,23.7
Rwanda,F,Education,Secondary,... if she goes out without telling him,18.7
Rwanda,F,Education,Higher,... if she neglects the children,6.5
Rwanda,F,Education,No education,... if she neglects the children,31.3
Rwanda,F,Education,Primary,... if she neglects the children,30.9
Rwanda,F,Education,Secondary,... if she neglects the children,26.8
Rwanda,F,Education,Higher,... if she refuses to have sex with him,3.3
Rwanda,F,Education,No education,... if she refuses to have sex with him,31.4
Rwanda,F,Education,Primary,... if she refuses to have sex with him,26.0
Rwanda,F,Education,Secondary,... if she refuses to have sex with him,18.0
Rwanda,F,Employment,Employed for cash,... for at least one specific reason,40.4
Rwanda,F,Employment,Employed for kind,... for at least one specific reason,46.1
Rwanda,F,Employment,Unemployed,... for at least one specific reason,35.6
Rwanda,F,Employment,Employed for cash,... if she argues with him,19.8
Rwanda,F,Employment,Employed for kind,... if she argues with him,23.3
Rwanda,F,Employment,Unemployed,... if she argues with him,16.9
Rwanda,F,Employment,Employed for cash,... if she burns the food,8.5
Rwanda,F,Employment,Employed for kind,... if she burns the food,10.7
Rwanda,F,Employment,Unemployed,... if she burns the food,6.6
Rwanda,F,Employment,Employed for cash,... if she goes out without telling him,21.6
Rwanda,F,Employment,Employed for kind,... if she goes out without telling him,26.0
Rwanda,F,Employment,Unemployed,... if she goes out without telling him,17.4
Rwanda,F,Employment,Employed for cash,... if she neglects the children,27.7
Rwanda,F,Employment,Employed for kind,... if she neglects the children,35.0
Rwanda,F,Employment,Unemployed,... if she neglects the children,24.8
Rwanda,F,Employment,Employed for cash,... if she refuses to have sex with him,24.6
Rwanda,F,Employment,Employed for kind,... if she refuses to have sex with him,26.1
Rwanda,F,Employment,Unemployed,... if she refuses to have sex with him,20.1
Rwanda,F,Marital status,Married or living together,... for at least one specific reason,39.8
